epoch  16 | batch   2500 | examples/s:  34.8 | loss: 0.06415 | time elapsed: 09h52m02s | time left: 01h54m43s
epoch  16 | batch   2750 | examples/s:  22.5 | loss: 0.05714 | time elapsed: 09h54m38s | time left: 01h52m02s
epoch  16 | batch   3000 | examples/s:  23.2 | loss: 0.05999 | time elapsed: 09h57m15s | time left: 01h49m22s
epoch  16 | batch   3250 | examples/s:  23.9 | loss: 0.07337 | time elapsed: 09h59m52s | time left: 01h46m41s
epoch  17 | batch      0 | examples/s:  17.8 | loss: 0.05928 | time elapsed: 10h01m09s | time left: 01h46m05s
epoch  17 | batch    250 | examples/s:  23.6 | loss: 0.06431 | time elapsed: 10h03m46s | time left: 01h43m24s
epoch  17 | batch    500 | examples/s:  23.2 | loss: 0.07080 | time elapsed: 10h06m25s | time left: 01h40m44s
epoch  17 | batch    750 | examples/s:  23.9 | loss: 0.06704 | time elapsed: 10h09m01s | time left: 01h38m04s
epoch  17 | batch   1000 | examples/s:  23.9 | loss: 0.05565 | time elapsed: 10h11m38s | time left: 01h35m23s
epoch  17 | batch   1250 | examples/s:  34.8 | loss: 0.06761 | time elapsed: 10h14m16s | time left: 01h32m43s
epoch  17 | batch   1500 | examples/s:  23.2 | loss: 0.07726 | time elapsed: 10h16m54s | time left: 01h30m03s
epoch  17 | batch   1750 | examples/s:  23.2 | loss: 0.06036 | time elapsed: 10h19m28s | time left: 01h27m22s
epoch  17 | batch   2000 | examples/s:  34.8 | loss: 0.07048 | time elapsed: 10h22m03s | time left: 01h24m42s
epoch  17 | batch   2250 | examples/s:  23.2 | loss: 0.06544 | time elapsed: 10h24m40s | time left: 01h22m02s
epoch  17 | batch   2500 | examples/s:  23.9 | loss: 0.07251 | time elapsed: 10h27m16s | time left: 01h19m21s
epoch  17 | batch   2750 | examples/s:  34.7 | loss: 0.06060 | time elapsed: 10h29m53s | time left: 01h16m41s
epoch  17 | batch   3000 | examples/s:  23.9 | loss: 0.07794 | time elapsed: 10h32m33s | time left: 01h14m02s
epoch  17 | batch   3250 | examples/s:  23.2 | loss: 0.06276 | time elapsed: 10h35m04s | time left: 01h11m21s
epoch  18 | batch      0 | examples/s:  17.4 | loss: 0.07294 | time elapsed: 10h36m23s | time left: 01h10m42s
epoch  18 | batch    250 | examples/s:  23.9 | loss: 0.06642 | time elapsed: 10h38m58s | time left: 01h08m02s
epoch  18 | batch    500 | examples/s:  23.2 | loss: 0.06832 | time elapsed: 10h41m35s | time left: 01h05m22s
epoch  18 | batch    750 | examples/s:  30.6 | loss: 0.06017 | time elapsed: 10h44m11s | time left: 01h02m41s
epoch  18 | batch   1000 | examples/s:  23.9 | loss: 0.06498 | time elapsed: 10h46m52s | time left: 01h00m02s
epoch  18 | batch   1250 | examples/s:  33.3 | loss: 0.05870 | time elapsed: 10h49m27s | time left: 00h57m21s
epoch  18 | batch   1500 | examples/s:  34.8 | loss: 0.07645 | time elapsed: 10h52m04s | time left: 00h54m41s
epoch  18 | batch   1750 | examples/s:  23.2 | loss: 0.05883 | time elapsed: 10h54m42s | time left: 00h52m01s
epoch  18 | batch   2000 | examples/s:  23.9 | loss: 0.06395 | time elapsed: 10h57m17s | time left: 00h49m21s
epoch  18 | batch   2250 | examples/s:  31.9 | loss: 0.06374 | time elapsed: 10h59m55s | time left: 00h46m41s
epoch  18 | batch   2500 | examples/s:  33.2 | loss: 0.06813 | time elapsed: 11h02m32s | time left: 00h44m01s
epoch  18 | batch   2750 | examples/s:  23.2 | loss: 0.07347 | time elapsed: 11h05m08s | time left: 00h41m21s
epoch  18 | batch   3000 | examples/s:  23.2 | loss: 0.06413 | time elapsed: 11h07m42s | time left: 00h38m41s
epoch  18 | batch   3250 | examples/s:  23.9 | loss: 0.06162 | time elapsed: 11h10m18s | time left: 00h36m01s
epoch  19 | batch      0 | examples/s:  12.0 | loss: 0.07679 | time elapsed: 11h11m37s | time left: 00h35m20s
epoch  19 | batch    250 | examples/s:  24.7 | loss: 0.06071 | time elapsed: 11h14m12s | time left: 00h32m40s
epoch  19 | batch    500 | examples/s:  23.9 | loss: 0.07560 | time elapsed: 11h16m49s | time left: 00h30m00s
epoch  19 | batch    750 | examples/s:  23.9 | loss: 0.06905 | time elapsed: 11h19m22s | time left: 00h27m20s
epoch  19 | batch   1000 | examples/s:  23.1 | loss: 0.05517 | time elapsed: 11h21m56s | time left: 00h24m40s
epoch  19 | batch   1250 | examples/s:  35.1 | loss: 0.05840 | time elapsed: 11h24m33s | time left: 00h22m00s
epoch  19 | batch   1500 | examples/s:  23.9 | loss: 0.06180 | time elapsed: 11h27m11s | time left: 00h19m21s
epoch  19 | batch   1750 | examples/s:  23.2 | loss: 0.07024 | time elapsed: 11h29m47s | time left: 00h16m41s
epoch  19 | batch   2000 | examples/s:  23.9 | loss: 0.06060 | time elapsed: 11h32m24s | time left: 00h14m01s
epoch  19 | batch   2250 | examples/s:  21.7 | loss: 0.05683 | time elapsed: 11h35m01s | time left: 00h11m21s
epoch  19 | batch   2500 | examples/s:  23.9 | loss: 0.05736 | time elapsed: 11h37m38s | time left: 00h08m41s
epoch  19 | batch   2750 | examples/s:  23.2 | loss: 0.06342 | time elapsed: 11h40m16s | time left: 00h06m02s
epoch  19 | batch   3000 | examples/s:  23.2 | loss: 0.06978 | time elapsed: 11h42m55s | time left: 00h03m22s
epoch  19 | batch   3250 | examples/s:  21.6 | loss: 0.06089 | time elapsed: 11h45m31s | time left: 00h00m42s
